SK_ID_CURR,TARGET
100001,0.047053549671545625
100005,0.15977406967431307
100013,0.03066946694161743
100028,0.061968127731233835
100038,0.11776504199951887
100042,0.07640242017805576
100057,0.010233198408968747
100065,0.02622091257944703
100066,0.0100680511968676
100067,0.07288558688014746
100074,0.050923594273626804
100090,0.028666055528447032
100091,0.22889264300465584
100092,0.057044444140046835
100106,0.038907065987586975
100107,0.1854213047772646
100109,0.05586884799413383
100117,0.02204147062730044
100128,0.08118552155792713
100141,0.0738534964621067
100150,0.023595008999109268
100168,0.008343175344634801
100169,0.04659953550435603
100170,0.12537976820021868
100171,0.034975842805579305
100172,0.0984855480492115
100184,0.16464411653578281
100187,0.06968695437535644
100212,0.01970140589401126
100222,0.04921799758449197
100223,0.029879071516916156
100232,0.010985674511175603
100241,0.11667041853070259
100245,0.02172340510878712
100253,0.02830489189364016
100256,0.0720497015863657
100271,0.012791098502930254
100278,0.27331043779850006
100280,0.009108460159040987
100306,0.16540444176644087
100311,0.0561950143892318
100312,0.03476090310141444
100330,0.12563271448016167
100331,0.02580331382341683
100352,0.16320633236318827
100358,0.16726814582943916
100367,0.026352911489084363
100382,0.16706740017980337
100384,0.18868168722838163
100385,0.055918698431923985
100386,0.03289441973902285
100399,0.037797192111611366
100404,0.030956738395616412
100416,0.02068704681005329
100422,0.022105261217802763
100426,0.021952419658191502
100438,0.048605927964672446
100444,0.07100382447242737
100445,0.09109661588445306
100446,0.057351311668753624
100447,0.02670055301859975
100450,0.08283260511234403
100466,0.021215096348896623
100483,0.0285363735165447
100484,0.02802491676993668
100494,0.03702891245484352
100510,0.15839384496212006
100512,0.013956395618151873
100517,0.08077766560018063
100548,0.03141939314082265
100551,0.044501555850729346
100552,0.12529876455664635
100553,0.02745769324246794
100561,0.14867774862796068
100568,0.3113252818584442
100569,0.013397918897680938
100591,0.07628124812617898
100592,0.0309618825558573
100602,0.021989130531437695
100607,0.04219518438912928
100613,0.09768375288695097
100617,0.09582713153213263
100618,0.09253840567544103
100622,0.06174885621294379
100625,0.08556531276553869
100677,0.08721454534679651
100699,0.05274383723735809
100702,0.2755636963993311
100711,0.03713529813103378
100729,0.07302907621487975
100740,0.15411877166479826
100744,0.11018280126154423
100745,0.039315554313361645
100747,0.10227042157202959
100751,0.28260448202490807
100752,0.024205664754845202
100753,0.20722539350390434
100754,0.18383572716265917
100760,0.04547809483483434
100762,0.124394909478724
100763,0.02202012634370476
100765,0.009028655593283474
100770,0.08965297788381577
100772,0.03555887541733682
100777,0.012274215812794864
100791,0.026208323193714023
100792,0.011329596396535635
100797,0.0343683916144073
100823,0.06998036149889231
100826,0.031484097708016634
100830,0.03135507530532777
100836,0.22779061272740364
100872,0.05075974203646183
100910,0.04859761358238757
100913,0.04998026485554874
100918,0.027370001887902617
100931,0.011667632730677724
100952,0.02661084837745875
100953,0.03291064267978072
100965,0.11852994188666344
100970,0.0369180366396904
100982,0.23952949978411198
100983,0.22058983519673347
100984,0.06152534577995539
100987,0.048172977985814214
100997,0.05119925597682595
100998,0.19826531037688255
101002,0.023709689266979694
101005,0.11452248506247997
101008,0.2510502804070711
101020,0.0437521249987185
101021,0.11761146038770676
101024,0.043260273057967424
101025,0.24591155350208282
101026,0.03449991880916059
101031,0.012363406363874674
101041,0.023584581562317908
101051,0.006251224403968081
101055,0.12389305792748928
101056,0.22758528962731361
101057,0.03119219304062426
101064,0.024493891396559775
101079,0.058465862181037664
101087,0.015591931412927806
101090,0.029781783232465386
101092,0.07755566481500864
101097,0.16321185696870089
101099,0.019132156390696764
101107,0.11382409557700157
101118,0.07013285625725985
101125,0.11453371401876211
101126,0.01676913327537477
101128,0.01591551909223199
101136,0.058000382501631975
101140,0.09355038171634078
101149,0.10502361319959164
101160,0.20601731352508068
101169,0.1730257384479046
101181,0.052316135028377175
101186,0.012458486366085708
101190,0.04407762712799013
101193,0.13361656200140715
101194,0.10865454096347094
101198,0.11725286580622196
101200,0.010904332739301026
101204,0.019552750163711607
101211,0.09281229134649038
101213,0.04061899543739855
101223,0.028760826447978616
101225,0.09954819176346064
101237,0.044929528841748834
101243,0.08983553200960159
101244,0.13934603426605463
101258,0.018820427590981126
101259,0.14096171222627163
101268,0.09715163009241223
101269,0.026041370118036866
101271,0.05712646804749966
101279,0.030436644796282053
101281,0.23145515657961369
101287,0.053133474197238684
101292,0.03423920786008239
101294,0.033097201492637396
101296,0.12284147460013628
101297,0.016314735054038465
101299,0.020868469029664993
101301,0.031214852817356586
101305,0.08461584243923426
101308,0.1517239324748516
101318,0.014612751721870154
101327,0.18039312399923801
101329,0.010416850622277707
101332,0.08603417314589024
101337,0.043710590340197086
101343,0.0448976899497211
101345,0.02362093364354223
101346,0.017882487969473004
101353,0.03123390465043485
101354,0.15294936764985323
101355,0.13367147650569677
101356,0.027077576727606356
101362,0.13363450206816196
101363,0.29868452437222004
