SK_ID_CURR,TARGET
100001,0.030078237876296043
100005,0.15797145664691925
100013,0.018321707844734192
100028,0.04123588278889656
100038,0.13755029439926147
100042,0.043013300746679306
100057,0.010168842040002346
100065,0.020757822319865227
100066,0.006974173244088888
100067,0.09715817123651505
100074,0.0623348131775856
100090,0.02164521813392639
100091,0.14770136773586273
100092,0.07798634469509125
100106,0.07860565930604935
100107,0.16935081779956818
100109,0.03391013666987419
100117,0.029183393344283104
100128,0.05075250566005707
100141,0.0327753983438015
100150,0.021593313664197922
100168,0.00970245897769928
100169,0.03581731766462326
100170,0.23767201602458954
100171,0.050653181970119476
100172,0.09086237847805023
100184,0.07058436423540115
100187,0.055900197476148605
100212,0.10065244883298874
100222,0.0964193046092987
100223,0.01286610309034586
100232,0.014624902047216892
100241,0.23532292246818542
100245,0.023615660145878792
100253,0.015154820866882801
100256,0.058175381273031235
100271,0.00673647178336978
100278,0.41812819242477417
100280,0.0068517811596393585
100306,0.22162866592407227
100311,0.12061268091201782
100312,0.024545209482312202
100330,0.16336266696453094
100331,0.0410832054913044
100352,0.12155359238386154
100358,0.12586282193660736
100367,0.029772529378533363
100382,0.0977017730474472
100384,0.0719078853726387
100385,0.09909085929393768
100386,0.02048228308558464
100399,0.020552456378936768
100404,0.05923495441675186
100416,0.015327420085668564
100422,0.029420841485261917
100426,0.06336526572704315
100438,0.03349021077156067
100444,0.09143044054508209
100445,0.10375037789344788
100446,0.06366345286369324
100447,0.016784459352493286
100450,0.04213560372591019
100466,0.019486891105771065
100483,0.021415071561932564
100484,0.03763940930366516
100494,0.06177958473563194
100510,0.17610466480255127
100512,0.018451670184731483
100517,0.027897652238607407
100548,0.015285426750779152
100551,0.06986041367053986
100552,0.04976014420390129
100553,0.02436922863125801
100561,0.15936562418937683
100568,0.37193208932876587
100569,0.032849397510290146
100591,0.1227542906999588
100592,0.014324387535452843
100602,0.08659625053405762
100607,0.05483787879347801
100613,0.07715566456317902
100617,0.12453486770391464
100618,0.06611167639493942
100622,0.05131402239203453
100625,0.16875210404396057
100677,0.1439698338508606
100699,0.028137270361185074
100702,0.35408055782318115
100711,0.05207183584570885
100729,0.14751125872135162
100740,0.2654474973678589
100744,0.20252151787281036
100745,0.04237890616059303
100747,0.11089050024747849
100751,0.3845456540584564
100752,0.04356968775391579
100753,0.32721811532974243
100754,0.18317115306854248
100760,0.05699115991592407
100762,0.07524069398641586
100763,0.04438435658812523
100765,0.018447939306497574
100770,0.05462796986103058
100772,0.019265351817011833
100777,0.032295141369104385
100791,0.018485108390450478
100792,0.011627977713942528
100797,0.034893885254859924
100823,0.04155004024505615
100826,0.029018420726060867
100830,0.025972429662942886
100836,0.2280370146036148
100872,0.0830666646361351
100910,0.04335751011967659
100913,0.14746910333633423
100918,0.02600131370127201
100931,0.013988714665174484
100952,0.037985339760780334
100953,0.036751002073287964
100965,0.16264913976192474
100970,0.028547611087560654
100982,0.11584313213825226
100983,0.5303253531455994
100984,0.04209836944937706
100987,0.03242499753832817
100997,0.048134323209524155
100998,0.20148871839046478
101002,0.02641582302749157
101005,0.21634739637374878
101008,0.33526837825775146
101020,0.07843609899282455
101021,0.02142558991909027
101024,0.050725359469652176
101025,0.23916961252689362
101026,0.04514457285404205
101031,0.02886178530752659
101041,0.030415004119277
101051,0.012259064242243767
101055,0.09741257131099701
101056,0.16918741166591644
101057,0.023220138624310493
101064,0.016807090491056442
101079,0.06649003177881241
101087,0.007740176748484373
101090,0.04831784591078758
101092,0.14324194192886353
101097,0.12820269167423248
101099,0.013436499983072281
101107,0.10826793313026428
101118,0.05060058459639549
101125,0.05643167346715927
101126,0.01253272220492363
101128,0.020030124112963676
101136,0.045811716467142105
101140,0.2178189754486084
101149,0.15312930941581726
101160,0.07975133508443832
101169,0.1077139675617218
101181,0.015352102927863598
101186,0.012987007386982441
101190,0.037979163229465485
101193,0.08021010458469391
101194,0.16260232031345367
101198,0.1804792732000351
101200,0.01547482330352068
101204,0.025489164516329765
