SK_ID_CURR,TARGET
100001,0.1371794914515532
100005,0.4685170057368358
100013,0.08382238135288424
100028,0.19846297052164882
100038,0.5264653782932855
100042,0.4703304136107902
100057,0.06948347669647811
100065,0.1931091529981077
100066,0.12048018017152325
100067,0.3377928693355226
100074,0.4364583414921222
100090,0.24236051255484733
100091,0.45847977275709817
100092,0.28216414928953165
100106,0.3673950434658792
100107,0.4829149503011494
100109,0.18584204705815704
100117,0.13360512876911726
100128,0.27842712119955765
100141,0.15421807429370316
100150,0.12808475252849516
100168,0.08869126603870703
100169,0.2033233583134409
100170,0.4421008278935984
100171,0.2572433739170884
100172,0.37027103897730623
100184,0.5261185644684743
100187,0.4650735620632053
100212,0.2829190410768668
100222,0.2671284412221677
100223,0.0832485036503713
100232,0.12954253231619153
100241,0.4380666680651041
100245,0.12794650288450313
100253,0.12770842022198026
100256,0.3544971307627002
100271,0.031014602927457217
100278,0.6117469039138971
100280,0.034676362907121325
100306,0.602452782625081
100311,0.3971197692065488
100312,0.09185160946351892
100330,0.3675426770751147
100331,0.5333714788205102
100352,0.29414355711251466
100358,0.29144856994567875
100367,0.2608415645199386
100382,0.5083146626581938
100384,0.6243791928797797
100385,0.49788642089869345
100386,0.34499296038563126
100399,0.15856238729432326
100404,0.3703912863415154
100416,0.07638507030453988
100422,0.3895901861526835
100426,0.1324675988165784
100438,0.15711057493826383
100444,0.3533893035719861
100445,0.7163550340097942
100446,0.3463832515182405
100447,0.3418580138157249
100450,0.3628011869857378
100466,0.06774999832360672
100483,0.13344117569886385
100484,0.16497804520586262
100494,0.4139998001563882
100510,0.42265155504374535
100512,0.1538549544052425
100517,0.10648631965058325
100548,0.3280784232655447
100551,0.11833094548916065
100552,0.20439380166132287
100553,0.13913911540363177
100561,0.3153555550156363
100568,0.8166652136076291
100569,0.1068900423775544
100591,0.3975366013379757
100592,0.3506830619654003
100602,0.3751709507236197
100607,0.406596103758195
100613,0.22735789239920978
100617,0.4422870675635211
100618,0.3620857043673619
100622,0.29958667071807116
100625,0.4010505175235656
100677,0.3993342852810185
100699,0.2089786794662108
100702,0.6452451739253628
100711,0.41739434607478265
100729,0.36863428074858173
100740,0.716095679426661
100744,0.5844040242165967
100745,0.12044664749095142
100747,0.4303078008628775
100751,0.5329439895113828
100752,0.6282240410312255
100753,0.6117028459135303
100754,0.5275304814483908
100760,0.23698463589407298
100762,0.36056511315622347
100763,0.34309242478306734
100765,0.3665209140834182
100770,0.2841705208267351
100772,0.11034705259539264
100777,0.2521865596118719
100791,0.08584431359768425
100792,0.07520130861444888
100797,0.1040522056972881
100823,0.11949551531077242
100826,0.10002405938310574
100830,0.30381684000762893
100836,0.6468413318118206
100872,0.1790062358154006
100910,0.2577308929598708
100913,0.3746158665361359
100918,0.3199661943968614
100931,0.07375947229997136
100952,0.19763343706008918
100953,0.21542703788857484
100965,0.438789507269038
100970,0.3161378349273953
100982,0.41947488142479783
100983,0.4489915116565451
100984,0.13639695889402167
100987,0.19730439462319477
100997,0.257599049223295
100998,0.6444377364418384
101002,0.17863989913840497
101005,0.7282714836866191
101008,0.7435832490233082
101020,0.5931307068383437
101021,0.08989017895677306
101024,0.17073856275369395
101025,0.7003619990839841
101026,0.2663063881249914
101031,0.23115168004387288
101041,0.12031932423003473
101051,0.034455470942284155
101055,0.5240924316021438
101056,0.6631299599154938
101057,0.2798762049712295
101064,0.045767984607568625
101079,0.536383745300093
101087,0.09246937735142333
101090,0.23798125290741484
101092,0.44003320609123125
101097,0.40551521827921766
101099,0.24182205781213686
101107,0.46869748410216827
101118,0.27821152145749345
101125,0.2981480175061834
101126,0.06122547666356788
101128,0.07679771250654736
101136,0.4220286908119986
101140,0.5190738123149565
101149,0.7439547617528964
101160,0.7530481624429628
101169,0.808259384700162
101181,0.18262437781753213
101186,0.04486725119523998
101190,0.22965511262311294
101193,0.5183470790840148
101194,0.38387575226900483
101198,0.4350688021590249
101200,0.25385995529660627
101204,0.15006818104750802
101211,0.4269910985800843
