SK_ID_CURR,TARGET
100001,0.03211964666843414
100005,0.19149726629257202
100013,0.012307676486670971
100028,0.05189595744013786
100038,0.1556466966867447
100042,0.0529937706887722
100057,0.008339863270521164
100065,0.03915857896208763
100066,0.004944083280861378
100067,0.12439333647489548
100074,0.05656474456191063
100090,0.018841223791241646
100091,0.07075607776641846
100092,0.09308354556560516
100106,0.05956040322780609
100107,0.36006754636764526
100109,0.042611509561538696
100117,0.018707051873207092
100128,0.04834648221731186
100141,0.027558665722608566
100150,0.01893899217247963
100168,0.013333301059901714
100169,0.04051517695188522
100170,0.23365996778011322
100171,0.06870202720165253
100172,0.08026642352342606
100184,0.051023829728364944
100187,0.05368486046791077
100212,0.1053849458694458
100222,0.08734799176454544
100223,0.016139239072799683
100232,0.009325268678367138
100241,0.21657219529151917
100245,0.02771647274494171
100253,0.010812286287546158
100256,0.05456425994634628
100271,0.006071430630981922
100278,0.35953959822654724
100280,0.007040052209049463
100306,0.22619716823101044
100311,0.0978529155254364
100312,0.026508212089538574
100330,0.17598405480384827
100331,0.04174049198627472
100352,0.18430554866790771
100358,0.07956467568874359
100367,0.04222504794597626
100382,0.13157273828983307
100384,0.06677067279815674
100385,0.15758301317691803
100386,0.018213381990790367
100399,0.02206260897219181
100404,0.05218505859375
100416,0.011538341641426086
100422,0.01557853538542986
100426,0.05869504064321518
100438,0.03700096905231476
100444,0.09311416000127792
100445,0.07129285484552383
100446,0.05787617340683937
100447,0.012026355601847172
100450,0.047875240445137024
100466,0.01924649253487587
100483,0.02342619001865387
100484,0.04016022011637688
100494,0.044435836374759674
100510,0.17505143582820892
100512,0.01585276797413826
100517,0.04177152365446091
100548,0.0138089032843709
100551,0.08841021358966827
100552,0.04406778886914253
100553,0.028853483498096466
100561,0.1490519642829895
100568,0.3968212604522705
100569,0.04142960533499718
100591,0.15911471843719482
100592,0.012354898266494274
100602,0.07987535744905472
100607,0.050627201795578
100613,0.07016990333795547
100617,0.07625199109315872
100618,0.03406558185815811
100622,0.05719294399023056
100625,0.17784595489501953
100677,0.2039400190114975
100699,0.01840028166770935
100702,0.3570813536643982
100711,0.059355854988098145
100729,0.20788364112377167
100740,0.2414030134677887
100744,0.1783888041973114
100745,0.03057106025516987
100747,0.12206429243087769
100751,0.3618466854095459
100752,0.023535585030913353
100753,0.33606627583503723
100754,0.17763540148735046
100760,0.052548542618751526
100762,0.09032077342271805
100763,0.025624526664614677
100765,0.025651494041085243
100770,0.08432839065790176
100772,0.026905257254838943
100777,0.07787279784679413
100791,0.01653796061873436
100792,0.01450425386428833
100797,0.024792509153485298
100823,0.028328483924269676
100826,0.037996530532836914
100830,0.0232002642005682
100836,0.2888432443141937
100872,0.05314848944544792
100910,0.05595184862613678
100913,0.1151253804564476
100918,0.02617163024842739
100931,0.0163315087556839
100952,0.03804469853639603
100953,0.038589175790548325
100965,0.1820446252822876
100970,0.028682151809334755
100982,0.13789913058280945
100983,0.5406897664070129
100984,0.04458238184452057
100987,0.02261280082166195
100997,0.05122646316885948
100998,0.23540008068084717
101002,0.03263723850250244
101005,0.19016596674919128
101008,0.3516589105129242
101020,0.06196806579828262
101021,0.020398197695612907
101024,0.04236145690083504
101025,0.22548848390579224
101026,0.03639688715338707
101031,0.024866944178938866
101041,0.022923629730939865
101051,0.009455818682909012
101055,0.05759010463953018
101056,0.11361241340637207
101057,0.03432564064860344
101064,0.0230596661567688
101079,0.04485312104225159
101087,0.012747780419886112
101090,0.027794765308499336
101092,0.13534444570541382
101097,0.11594228446483612
101099,0.019335323944687843
101107,0.12625068426132202
101118,0.06411834806203842
101125,0.0609777458012104
101126,0.021899910643696785
101128,0.013464570045471191
101136,0.051298659294843674
101140,0.244327113032341
101149,0.14270582795143127
101160,0.07617420703172684
101169,0.12033490836620331
101181,0.01764526404440403
101186,0.011750380508601665
101190,0.046804044395685196
101193,0.08193829655647278
