SK_ID_CURR,TARGET
100001,0.47935755595412155
100005,0.4776052731436297
100013,0.4772308246691754
100028,0.4772308246691754
100038,0.4811862485397684
100042,0.47902384986347657
100057,0.4772308246691754
100065,0.47935755595412155
100066,0.4772308246691754
100067,0.4840720524035023
100074,0.4840720524035023
100090,0.4776052731436297
100091,0.4811862485397684
100092,0.4811862485397684
100106,0.4772308246691754
100107,0.47935755595412155
100109,0.47935755595412155
100117,0.4772308246691754
100128,0.47902384986347657
100141,0.4776052731436297
100150,0.4772308246691754
100168,0.4772308246691754
100169,0.47935755595412155
100170,0.47902384986347657
100171,0.4772308246691754
100172,0.4772308246691754
100184,0.47902384986347657
100187,0.4772308246691754
100212,0.4811862485397684
100222,0.4840720524035023
100223,0.4772308246691754
100232,0.4772308246691754
100241,0.4772308246691754
100245,0.4772308246691754
100253,0.4772308246691754
100256,0.4811862485397684
100271,0.4772308246691754
100278,0.47935755595412155
100280,0.4772308246691754
100306,0.4772308246691754
100311,0.4840720524035023
100312,0.4772308246691754
100330,0.4772308246691754
100331,0.4811862485397684
100352,0.47935755595412155
100358,0.4776052731436297
100367,0.4772308246691754
100382,0.4840720524035023
100384,0.4776052731436297
100385,0.4840720524035023
100386,0.4772308246691754
100399,0.4776052731436297
100404,0.4840720524035023
100416,0.4772308246691754
100422,0.4772308246691754
100426,0.4776052731436297
100438,0.4772308246691754
100444,0.4772308246691754
100445,0.4811862485397684
100446,0.4772308246691754
100447,0.4772308246691754
100450,0.47902384986347657
100466,0.4776052731436297
100483,0.47902384986347657
100484,0.4772308246691754
100494,0.4772308246691754
100510,0.4811862485397684
100512,0.47902384986347657
100517,0.4772308246691754
100548,0.4772308246691754
100551,0.4776052731436297
100552,0.4811862485397684
100553,0.4772308246691754
100561,0.4840720524035023
100568,0.4840720524035023
100569,0.47902384986347657
100591,0.4776052731436297
100592,0.4772308246691754
100602,0.4811862485397684
100607,0.4772308246691754
100613,0.47902384986347657
100617,0.4840720524035023
100618,0.47935755595412155
100622,0.4776052731436297
100625,0.4811862485397684
100677,0.47935755595412155
100699,0.4772308246691754
100702,0.4840720524035023
100711,0.4811862485397684
100729,0.4811862485397684
100740,0.4811862485397684
100744,0.4811862485397684
100745,0.4772308246691754
100747,0.4840720524035023
100751,0.49074805315126063
100752,0.47902384986347657
100753,0.4840720524035023
100754,0.4840720524035023
100760,0.4772308246691754
100762,0.4840720524035023
100763,0.4772308246691754
100765,0.4772308246691754
100770,0.4840720524035023
100772,0.4772308246691754
100777,0.4811862485397684
100791,0.4772308246691754
100792,0.4772308246691754
100797,0.4772308246691754
100823,0.4772308246691754
100826,0.4772308246691754
100830,0.4772308246691754
100836,0.4811862485397684
